Product Name,Category,Product Image File - 1,Product Image File - 2,Product Description,Cost Price
"12pairs - 3""l Stainless Steel Metal Hoop Pin Catch Earrings",DZ PACKED;EARRINGS/,images/20200710/PKE3332-@GS@3L@482542@675@05.jpg,images/20200710/des_img/PKE3332-@GS@3L@482542@675@05@1.jpg,"Style No : 482542 Color : Gold, Rhodium  Size : 3"" L (80mm) Pin Catch 12Pairs - 3""L Stainless Steel Metal Hoop Pin Catch Earrings",6.75
White Gold Dipped Cubic Zirconia Huggie Earrings,JEWELRY;EARRING/METAL W/ STONE,images/20190116/MSE1181-R-CR-CZ-05L-423604-750-01.jpg,,"Style No : 423604 Color : Clear, Rhodium  Size : 0.5"" L Lead and Nickel Compliant Made In Korea Gold Dipped White Gold Dipped Cubic Zirconia Huggie Earrings",7.50
White Gold Dipped Cubic Zirconia Huggie Earrings,JEWELRY;EARRING/METAL W/ STONE,images/20190116/MSE1179-R-CR-CZ-05L-423601-600-01.jpg,,"Style No : 423601 Color : Clear, Rhodium  Size : 0.5"" L Lead and Nickel Compliant Made In Korea Gold Dipped White Gold Dipped Cubic Zirconia Huggie Earrings",6.00
Gold Dipped Cubic Zirconia Huggie Earrings,JEWELRY;EARRING/METAL W/ STONE,images/20190116/MSE1179-G-CR-CZ-05L-423600-600-01.jpg,,"Style No : 423600 Color : Clear, Gold  Size : 0.5"" L Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Huggie Earrings",6.00
Gold Dipped Cubic Zirconia Key Lock Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20190116/PDN6104-RG-C-CZ-16_2L-075X025-423597-900-01.jpg,images/20190116/des_img/PDN6104-RG-C-CZ-16_2L-075X025-423597-900-01-1.jpg,"Style No : 423597 Color : Clear, Rose Gold   Necklace Size : 16"" + 2"" L Pendant Size : 0.75"" X 0.25"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Key Lock Pendant Necklace",9.00
White Gold Dipped Cubic Zirconia Ring,JEWELRY;RING/SIZED,images/20190117/SR1207-R-CR-CZ-SIZE678-03H-423768-600-01.jpg,,"Style No : 423768 Color : Clear, Rhodium  Size : 0.3"" H Lead and Nickel Compliant Made In Korea Gold Dipped White Gold Dipped Cubic Zirconia Ring",4.75
Gold Dipped Cubic Zirconia Ring,JEWELRY;RING/SIZED,images/20190117/SR1207-G-CR-CZ-SIZE678-03H-423764-600-01.jpg,,"Style No : 423764 Color : Clear, Gold  Size : 0.3"" H Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Ring",4.75
Gold Dipped Cubic Zirconia Ring,JEWELRY;RING/SIZED,images/20190117/SR1205-RG-C-CZ-SIZE678-025H-423748-600-01.jpg,,"Style No : 423748 Color : Clear, Rose Gold   Size : 0.25"" H Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Ring",6.00
White Gold Dipped Cubic Zirconia Ring,JEWELRY;RING/SIZED,images/20190122/SR1205-R-CR-CZ-SIZE678-025H-423746-600-01.jpg,,"Style No : 423746 Color : Clear, Rhodium  Size : 0.25"" H Lead and Nickel Compliant Made In Korea Gold Dipped White Gold Dipped Cubic Zirconia Ring",6.00
Gold Dipped Cubic Zirconia Ring,JEWELRY;RING/SIZED,images/20190117/SR1205-G-CR-CZ-SIZE678-025H-423740-600-01.jpg,,"Style No : 423740 Color : Clear, Gold  Size : 0.25"" H Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Ring",6.00
Gold Dipped Cubic Zirconia Ring,JEWELRY;RING/SIZED,images/20190117/SR1204-RG-C-CZ-SIZE678-025H-423736-600-01.jpg,,"Style No : 423736 Color : Clear, Rose Gold   Size : 0.25"" H Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Ring",6.00
White Gold Dipped Cubic Zirconia Ring,JEWELRY;RING/SIZED,images/20190117/SR1204-R-CR-CZ-SIZE678-025H-423732-600-01.jpg,,"Style No : 423732 Color : Clear, Rhodium  Size : 0.25"" H Lead and Nickel Compliant Made In Korea Gold Dipped White Gold Dipped Cubic Zirconia Ring",6.00
Gold Dipped Cubic Zirconia Ring,JEWELRY;RING/SIZED,images/20190117/SR1204-G-CR-CZ-SIZE678-025H-423728-600-01.jpg,,"Style No : 423728 Color : Clear, Gold  Size : 0.25"" H Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Ring",6.00
Gold Dipped Cubic Zirconia Star Cuff Ring,JEWELRY;RING/SIZED,images/20190117/SR1203-G-CR-CZ-CUFF-SIZE678-025H-423716-525-01.jpg,,"Style No : 423716 Color : Clear, Gold Theme : Star  Size : 0.25"" H Cuff Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Star Cuff Ring",5.25
Gold Dipped Cubic Zirconia Cross Cuff Ring,JEWELRY;RING/SIZED,images/20190117/SR1202-RG-C-CZ-CUFF-SIZE678-05H-423712-600-01.jpg,,"Style No : 423712 Color : Clear, Rose Gold  Theme : Cross, Religious  Size : 0.5"" H Cuff Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Cross Cuff Ring",6.00
Gold Dipped Cubic Zirconia Cross Cuff Ring,JEWELRY;RING/SIZED,images/20190117/SR1202-G-CR-CZ-CUFF-SIZE678-05H-423704-600-01.jpg,,"Style No : 423704 Color : Clear, Gold Theme : Cross, Religious  Size : 0.5"" H Cuff Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Cross Cuff Ring",6.00
Gold Dipped Cubic Zirconia Ring,JEWELRY;RING/SIZED,images/20190117/SR1201-RG-C-CZ-SIZE678-025H-423700-600-01.jpg,,"Style No : 423700 Color : Clear, Rose Gold   Size : 0.25"" H Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Ring",6.00
White Gold Dipped Cubic Zirconia Ring,JEWELRY;RING/SIZED,images/20190117/SR1201-R-CR-CZ-SIZE678-025H-423696-600-01.jpg,,"Style No : 423696 Color : Clear, Rhodium  Size : 0.25"" H Lead and Nickel Compliant Made In Korea Gold Dipped White Gold Dipped Cubic Zirconia Ring",6.00
Gold Dipped Cubic Zirconia Ring,JEWELRY;RING/SIZED,images/20190117/SR1201-G-CR-CZ-SIZE678-025H-423692-600-01.jpg,,"Style No : 423692 Color : Clear, Gold  Size : 0.25"" H Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Ring",6.00
Gold Dipped Cubic Zirconia Floral Ring,JEWELRY;RING/SIZED,images/20190117/SR1200-RG-C-CZ-SIZE678-05H-423688-600-01.jpg,,"Style No : 423688 Color : Clear, Rose Gold   Size : 0.5"" H Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Floral Ring",5.25
White Gold Dipped Cubic Zirconia Floral Ring,JEWELRY;RING/SIZED,images/20190117/SR1200-R-CR-CZ-SIZE678-05H-423684-600-01.jpg,,"Style No : 423684 Color : Clear, Rhodium  Size : 0.5"" H Lead and Nickel Compliant Made In Korea Gold Dipped White Gold Dipped Cubic Zirconia Floral Ring",5.25
Gold Dipped Cubic Zirconia Floral Ring,JEWELRY;RING/SIZED,images/20190117/SR1200-G-CR-CZ-SIZE678-05H-423680-600-01.jpg,,"Style No : 423680 Color : Clear, Gold  Size : 0.5"" H Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Floral Ring",5.25
Gold Dipped Cubic Zirconia Ring,JEWELRY;RING/SIZED,images/20190117/SR1199-RG-C-CZ-SIZE678-025H-423676-525-01.jpg,,"Style No : 423676 Color : Clear, Rose Gold   Size : 0.25"" H Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Ring",5.25
White Gold Dipped Cubic Zirconia Ring,JEWELRY;RING/SIZED,images/20190117/SR1199-R-CR-CZ-SIZE678-025H-423672-525-01.jpg,,"Style No : 423672 Color : Clear, Rhodium  Size : 0.25"" H Lead and Nickel Compliant Made In Korea Gold Dipped White Gold Dipped Cubic Zirconia Ring",5.25
Gold Dipped Cubic Zirconia Ring,JEWELRY;RING/SIZED,images/20190117/SR1199-G-CR-CZ-SIZE678-025H-423668-525-01.jpg,,"Style No : 423668 Color : Clear, Gold  Size : 0.25"" H Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Ring",5.25
Metal Branch Cubic Zirconia Bracelet,JEWELRY;BRACELET/FASHION,images/20190108/FB6520-RD-CZ-02H-422029-325-01.jpg,,"Style No : 422029 Color : Clear, Rhodium  Size : 0.2"" H Lead and Nickel Compliant Metal Branch Cubic Zirconia Bracelet",3.25
Metal Branch Cubic Zirconia Bracelet,JEWELRY;BRACELET/FASHION,images/20190108/FB6520-GD-CZ-02H-422028-325-01.jpg,,"Style No : 422028 Color : Clear, Gold  Size : 0.2"" H Lead and Nickel Compliant Metal Branch Cubic Zirconia Bracelet",3.25
Gold Dipped Cubic Zirconia Triple Starfish Earrings,JEWELRY;EARRING/METAL W/ STONE,images/20181226/MSE5577-RG-C-CZ-04X075-421025-900-01.jpg,,"Style No : 421025 Color : Clear, Rose Gold  Theme : Sea Life, Starfish  Size : 0.4"" X 0.75""  Fish Hook Back Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Triple Starfish Earrings",9.00
White Gold Dipped Cubic Zirconia Triple Starfish Earrings,JEWELRY;EARRING/METAL W/ STONE,images/20181226/MSE5577-R-CR-CZ-04X075-421024-900--01.jpg,,"Style No : 421024 Color : Clear, Rhodium Theme : Sea Life, Starfish  Size : 0.4"" X 0.75""  Fish Hook Back Lead and Nickel Compliant Made In Korea Gold Dipped White Gold Dipped Cubic Zirconia Triple Starfish Earrings",9.00
Gold Dipped Cubic Zirconia Triple Starfish Earrings,JEWELRY;EARRING/METAL W/ STONE,images/20181226/MSE5577-G-CR-CZ-04X075-421023-900-01.jpg,,"Style No : 421023 Color : Clear, Gold Theme : Sea Life, Starfish  Size : 0.4"" X 0.75""  Fish Hook Back Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Triple Starfish Earrings",9.00
Gold Dipped Cubic Zirconia Treble Clef Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181226/PDN6048-RG-C-CZ-16_2L-025X05-421022-525-01.jpg,images/20181226/des_img/PDN6048-RG-C-CZ-16_2L-025X05-421022-525-01-1.jpg,"Style No : 421022 Color : Clear, Rose Gold  Theme : Music  Necklace Size : 16 + 2"" L Decor Size : 0.25"" X 0.5"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Treble Clef Pendant Necklace",5.25
Gold Dipped Cubic Zirconia Arrow Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181226/PDN5575-G-CR-CZ-16_25L-08X02-421043-600-01.jpg,images/20181226/des_img/PDN5575-G-CR-CZ-16_25L-08X02-421043-600-01-1.jpg,"Style No : 421043 Color : Clear, Gold Theme : Arrow  Necklace Size : 16"" + 2.5"" L Decor Size : 0.8"" x 0.2"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Arrow Pendant Necklace",6.00
White Gold Dipped Cubic Zirconia Arrow Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181226/PDN5575-R-CR-CZ-16_25L-08X02-421044-600-01.jpg,images/20181226/des_img/PDN5575-R-CR-CZ-16_25L-08X02-421044-600-01-1.jpg,"Style No : 421044 Color : Clear, Rhodium Theme : Arrow  Necklace Size : 16"" + 2.5"" L Decor Size : 0.8"" x 0.2"" Lead and Nickel Compliant Made In Korea Gold Dipped White Gold Dipped Cubic Zirconia Arrow Pendant Necklace",6.00
White Gold Dipped Cubic Zirconia Round Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181219/PDN1199-R-CR-CZ-14_1L-03X03-420135-600-01.jpg,images/20181219/des_img/PDN1199-R-CR-CZ-14_1L-03X03-420135-600-01-1.jpg,"Style No : 420135 Color : Clear, Rhodium  Necklace Size : 14"" + 1"" L Decor Size : 0.3"" x 0.3"" Lead and Nickel Compliant Made In Korea Gold Dipped White Gold Dipped Cubic Zirconia Round Pendant Necklace",6.00
Gold Dipped Cubic Zirconia Round Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181219/PDN1199-G-CR-CZ-14_1L-03X03-420134-600-01.jpg,images/20181219/des_img/PDN1199-G-CR-CZ-14_1L-03X03-420134-600-01-1.jpg,"Style No : 420134 Color : Clear, Gold  Necklace Size : 14"" + 1"" L Decor Size : 0.3"" x 0.3"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Round Pendant Necklace",6.00
Gold Dipped Cubic Zirconia Star Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181219/PDN6036-RG-C-CZ-155_2L-07X175-420183-600-01.jpg,images/20181219/des_img/PDN6036-RG-C-CZ-155_2L-07X175-420183-600-01-1.jpg,"Style No : 420183 Color : Clear, Rose Gold  Theme : Star  Necklace Size : 15.5"" + 2"" L  Decor Size : 0.7"" X 1.75"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Star Pendant Necklace",6.00
Gold Dipped Cubic Zirconia Ballerina Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181219/PDN6057-G-CR-CZ-155_2L-04X06-420199-575-01.jpg,images/20181219/des_img/PDN6057-G-CR-CZ-155_2L-04X06-420199-575-01-1.jpg,"Style No : 420199 Color : Clear, Gold  Necklace Size : 15.5"" + 2"" L Decor Size: 0.4"" X 0.6"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Ballerina Pendant Necklace",5.75
Gold Dipped Cubic Zirconia Fish Cat Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181219/PDN6056-G-CR-CZ-155_2L-05X04-420196-600-01.jpg,images/20181219/des_img/PDN6056-G-CR-CZ-155_2L-05X04-420196-600-01-1.jpg,"Style No : 420196 Color : Clear, Gold Theme : Animal, Sea Life  Necklace Size : 15.5"" + 2"" L Decor Size: 0.5"" X 0.4"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Fish Cat Pendant Necklace",6.00
Gold Dipped Cubic Zirconia Fishbone Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181219/PDN6049-RG-C-CZ-155_2L-05X01-420192-475-01.jpg,images/20181219/des_img/PDN6049-RG-C-CZ-155_2L-05X01-420192-475-01-1.jpg,"Style No : 420192 Color : Clear, Rose Gold  Theme : Sea Life  Necklace Size : 15.5"" + 2"" L Decor Size: 0.5"" X 0.1"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Fishbone Pendant Necklace",4.75
White Gold Dipped Cubic Zirconia Fishbone Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181219/PDN6049-R-CR-CZ-155_2L-05X01-420191-475-01.jpg,images/20181219/des_img/PDN6049-R-CR-CZ-155_2L-05X01-420191-475-01-1.jpg,"Style No : 420191 Color : Clear, Rhodium Theme : Sea Life  Necklace Size : 15.5"" + 2"" L Decor Size: 0.5"" X 0.1"" Lead and Nickel Compliant Made In Korea Gold Dipped White Gold Dipped Cubic Zirconia Fishbone Pendant Necklace",4.75
Gold Dipped Cubic Zirconia Fishbone Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181219/PDN6049-G-CR-CZ-155_2L-05X01-420190-475-01.jpg,images/20181219/des_img/PDN6049-G-CR-CZ-155_2L-05X01-420190-475-01-1.jpg,"Style No : 420190 Color : Clear, Gold Theme : Sea Life  Necklace Size : 15.5"" + 2"" L Decor Size: 0.5"" X 0.1"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Fishbone Pendant Necklace",4.75
Gold Dipped Cubic Zirconia Female Astrological Sign Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181210/PDN6060-RG-C-CZ-155_2L-03X05-419291-475-01.jpg,images/20181210/des_img/PDN6060-RG-C-CZ-155_2L-03X05-419291-475-01-1.jpg,"Style No : 419291 Color : Clear, Rose Gold   Necklace Size : 15.5"" + 2"" L Decor Size : 0.3"" X 0.5"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Female Astrological Sign Pendant Necklace",4.75
Gold Dipped Cubic Zirconia Female Astrological Sign Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181210/PDN6060-R-CR-CZ-155_2L-03X05-419290-475-01.jpg,images/20181210/des_img/PDN6060-R-CR-CZ-155_2L-03X05-419290-475-01-1.jpg,"Style No : 419290 Color : Clear, Rhodium  Necklace Size : 15.5"" + 2"" L Decor Size : 0.3"" X 0.5"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Female Astrological Sign Pendant Necklace",4.75
Gold Dipped Cubic Zirconia Female Astrological Sign Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181210/PDN6060-G-CR-CZ-155_2L-03X05-419289-475-01.jpg,images/20181210/des_img/PDN6060-G-CR-CZ-155_2L-03X05-419289-475-01-1.jpg,"Style No : 419289 Color : Clear, Gold  Necklace Size : 15.5"" + 2"" L Decor Size : 0.3"" X 0.5"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Female Astrological Sign Pendant Necklace",4.75
"Gold Dipped Cubic Zirconia ""love"" Pendant Necklace",JEWELRY;NECKLACE/FASHION,images/20181210/PDN6050-RG-C-CZ-155_2L-06X02-419282-750-01.jpg,images/20181210/des_img/PDN6050-RG-C-CZ-155_2L-06X02-419282-750-01-1.jpg,"Style No : 419282 Color : Clear, Rose Gold  Theme : Love, Message  Necklace Size : 15.5"" + 2"" L Decor Size : 0.6"" X 0.4"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia ""Love"" Pendant Necklace",7.50
Gold Dipped Cubic Zirconia Clover Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181210/PDN6041-RG-C-CZ-155_2L-04X04-419267-750-01.jpg,images/20181210/des_img/PDN6041-RG-C-CZ-155_2L-04X04-419267-750-01-1.jpg,"Style No : 419267 Color : Clear, Rose Gold  Theme : Flower & Leaf  Necklace Size : 15.5"" + 2"" L Decor Size : 0.4"" X 0.4"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Clover Pendant Necklace",7.50
Gold Dipped Cubic Zirconia Clover Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181210/PDN6041-G-CR-CZ-155_2L-04X04-419265-750-01.jpg,images/20181210/des_img/PDN6041-G-CR-CZ-155_2L-04X04-419265-750-01-1.jpg,"Style No : 419265 Color : Clear, Gold Theme : Flower & Leaf  Necklace Size : 15.5"" + 2"" L Decor Size : 0.4"" X 0.4"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Clover Pendant Necklace",7.50
Gold Dipped Cubic Zirconia Quatrefoil Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181210/PDN6039-RG-C-CZ-155_2L-04X04-419261-750-01.jpg,images/20181210/des_img/PDN6039-RG-C-CZ-155_2L-04X04-419261-750-01-1.jpg,"Style No : 419261 Color : Clear, Rhodium  Necklace Size : 15.5"" + 2"" L Decor Size : 0.4"" X 0.4"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Quatrefoil Pendant Necklace",7.50
White Gold Dipped Cubic Zirconia Quatrefoil Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181210/PDN6039-R-CR-CZ-155_2L-04X04-419260-750-01.jpg,images/20181210/des_img/PDN6039-R-CR-CZ-155_2L-04X04-419260-750-01-1.jpg,"Style No : 419260 Color : Clear, Rhodium  Necklace Size : 15.5"" + 2"" L Decor Size : 0.4"" X 0.4"" Lead and Nickel Compliant Made In Korea Gold Dipped White Gold Dipped Cubic Zirconia Quatrefoil Pendant Necklace",7.50
Gold Dipped Cubic Zirconia Ballerina Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181210/PDN6038-RG-C-CZ-155_2L-06X08-419258-675-01.jpg,images/20181210/des_img/PDN6038-RG-C-CZ-155_2L-06X08-419258-675-01-1.jpg,"Style No : 419258 Color : Clear, Rose Gold   Necklace Size : 15.5"" + 2"" L Decor Size : 0.6"" X 0.8"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Ballerina Pendant Necklace",6.75
White Gold Dipped Cubic Zirconia Ballerina Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181210/PDN6038-R-CR-CZ-155_2L-06X08-419257-675-01.jpg,images/20181210/des_img/PDN6038-R-CR-CZ-155_2L-06X08-419257-675-01-1.jpg,"Style No : 419257 Color : Clear, Rhodium  Necklace Size : 15.5"" + 2"" L Decor Size : 0.6"" X 0.8"" Lead and Nickel Compliant White Gold Dipped Cubic Zirconia Ballerina Pendant Necklace",6.75
Gold Dipped Cubic Zirconia Ballerina Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181210/PDN6038-G-CR-CZ-155_2L-06X08-419256-675-01.jpg,images/20181210/des_img/PDN6038-G-CR-CZ-155_2L-06X08-419256-675-01-1.jpg,"Style No : 419256 Color : Clear, Gold  Necklace Size : 15.5"" + 2"" L Decor Size : 0.6"" X 0.8"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Ballerina Pendant Necklace",6.75
Gold Dipped Cubic Zirconia Bow Heel Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181210/PDN6028-RG-C-CZ-155_2L-04X06-419234-525-01.jpg,images/20181210/des_img/PDN6028-RG-C-CZ-155_2L-04X06-419234-525-01-1.jpg,"Style No : 419234 Color : Clear, Rose Gold  Theme : Bow, Shoes  Necklace Size : 15.5"" + 2"" L Decor Size : 0.4"" X 0.6"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Bow Heel Pendant Necklace",5.25
Gold Dipped Cubic Zirconia Dolphin Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181210/PDN6033-RG-C-CZ-155_2L-04X04-419246-525-01.jpg,images/20181210/des_img/PDN6033-RG-C-CZ-155_2L-04X04-419246-525-01-1.jpg,"Style No : 419246 Color : Clear, Rose Gold  Theme : Animal, Sea Life  Necklace Size : 15.5"" + 2"" L Decor Size: 0.4"" x 0.4"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Dolphin Pendant Necklace",5.25
Gold Dipped Cubic Zirconia Cat Fish Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181210/PDN6029-RG-C-CZ-155_2L-08X04-419237-525-01.jpg,images/20181210/des_img/PDN6029-RG-C-CZ-155_2L-08X04-419237-525-01-1.jpg,"Style No : 419237 Color : Clear, Rose Gold  Theme : Animal, Sea Life  Necklace Size : 15.5"" + 2"" L Decor Size: 0.8"" x 0.4"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Cat Fish Pendant Necklace",5.25
White Gold Dipped Cubic Zirconia Cat Fish Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181210/PDN6029-R-CR-CZ-155_2L-08X04-419236-525-01.jpg,images/20181210/des_img/PDN6029-R-CR-CZ-155_2L-08X04-419236-525-01-1.jpg,"Style No : 419236 Color : Clear, Rhodium Theme : Animal, Sea Life  Necklace Size : 15.5"" + 2"" L Decor Size: 0.8"" x 0.4"" Lead and Nickel Compliant Made In Korea Gold Dipped White Gold Dipped Cubic Zirconia Cat Fish Pendant Necklace",5.25
Gold Dipped Cubic Zirconia Cat Fish Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181210/PDN6029-G-CR-CZ-155_2L-08X04-419235-525-01.jpg,images/20181210/des_img/PDN6029-G-CR-CZ-155_2L-08X04-419235-525-01-1.jpg,"Style No : 419235 Color : Clear, Gold Theme : Animal, Sea Life  Necklace Size : 15.5"" + 2"" L Decor Size: 0.8"" x 0.4"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Cat Fish Pendant Necklace",5.25
Gold Dipped Cubic Zirconia Wings Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181210/PDN6027-RG-C-CZ-155_2L-09X03-419231-750-01.jpg,images/20181210/des_img/PDN6027-RG-C-CZ-155_2L-09X03-419231-750-01-1.jpg,"Style No : 419231 Color : Clear, Rose Gold   Necklace Size : 15.5"" + 2"" L Decor Size: 0.9"" x 0.3"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Wings Pendant Necklace",7.50
White Gold Dipped Cubic Zirconia Wings Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181210/PDN6027-R-CR-CZ-155_2L-09X03-419230-750-01.jpg,images/20181210/des_img/PDN6027-R-CR-CZ-155_2L-09X03-419230-750-01-1.jpg,"Style No : 419230 Color : Clear, Rhodium Theme : Angel & Wings  Necklace Size : 15.5"" + 2"" L Decor Size: 0.9"" x 0.3"" Lead and Nickel Compliant Made In Korea Gold Dipped White Gold Dipped Cubic Zirconia Wings Pendant Necklace",7.50
Gold Dipped Cubic Zirconia Wings Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181210/PDN6027-G-CR-CZ-155_2L-09X03-419223-750-01.jpg,images/20181210/des_img/PDN6027-G-CR-CZ-155_2L-09X03-419223-750-01-1.jpg,"Style No : 419223 Color : Clear, Gold Theme : Angel & Wings  Necklace Size : 15.5"" + 2"" L Decor Size: 0.9"" X 0.3"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Wings Pendant Necklace",7.50
Gold Dipped Cubic Zirconia Leaf Pendant Necklace,JEWELRY;NECKLACE/FASHION,images/20181210/PDN3157-RG-C-CZ-155_2L-075X02-419226-450-01.jpg,images/20181210/des_img/PDN3157-RG-C-CZ-155_2L-075X02-419226-450-01-1.jpg,"Style No : 419226 Color : Clear, Rose Gold  Theme : Flower & Leaf  Necklace Size : 15.5"" + 2"" L Decor Size: 0.75"" X 0.2"" Lead and Nickel Compliant Made In Korea Gold Dipped Gold Dipped Cubic Zirconia Leaf Pendant Necklace",4.50
